energy (kev); u_mass (cm2/g); u_linear (cm-1); optimal_thickness (mm)
134.0000000000001; 0.23453696029385013; 1.8504966167184775; 10.80790951969769
134.1000000000001; 0.2342831050577984; 1.8484936989060292; 10.819620327532817
134.20000000000013; 0.23402993601114463; 1.846496195127931; 10.831324782997637
134.30000000000013; 0.2337774506593073; 1.8445040857019346; 10.843022878091869
134.40000000000012; 0.2335256465187055; 1.8425173510325863; 10.854714604880964
134.5000000000001; 0.2332745211167066; 1.840535971610815; 10.866399955495702
134.6000000000001; 0.23302407199156794; 1.838559928013471; 10.878078922132072
134.70000000000013; 0.23277429669238214; 1.836589200902895; 10.889751497050998
134.80000000000013; 0.23252519277901995; 1.8346237710264672; 10.901417672578205
134.90000000000012; 0.23227675782207508; 1.8326636192161723; 10.913077441103988
135.0000000000001; 0.23202898940281114; 1.8307087263881798; 10.924730795082931
135.1000000000001; 0.23178188511310455; 1.8287590735423949; 10.936377727033793
135.20000000000013; 0.23153544255539082; 1.8268146417620335; 10.948018229539274
135.30000000000013; 0.23128965934261264; 1.8248754122132136; 10.959652295245705
135.40000000000012; 0.23104453309816214; 1.8229413661444993; 10.97127991686303
135.5000000000001; 0.23080006145583132; 1.821012484886509; 10.982901087164407
135.6000000000001; 0.2305562420597571; 1.8190887498514836; 10.994515798986095
135.70000000000013; 0.230313072564367; 1.8171701425328557; 11.00612404522731
135.80000000000013; 0.2300705506343315; 1.8152566445048754; 11.017725818849788
135.90000000000012; 0.22982867394450618; 1.8133482374221537; 11.029321112877852
136.0000000000001; 0.229587440179883; 1.8114449030192767; 11.040909920398041
136.1000000000001; 0.22934684703553895; 1.8095466231104023; 11.0524922345589
136.20000000000013; 0.2291068922165836; 1.8076533795888445; 11.064068048570823
136.30000000000013; 0.22886757343810787; 1.805765154426671; 11.075637355705862
136.40000000000012; 0.2286288884251349; 1.8038819296743143; 11.087200149297434
136.5000000000001; 0.22839083491256834; 1.8020036874601641; 11.098756422740188
136.6000000000001; 0.2281534106451416; 1.8001304099901672; 11.110306169489823
136.70000000000013; 0.22791661337737124; 1.7982620795474589; 11.121849383062726
136.80000000000013; 0.2276804408735025; 1.7963986784919346; 11.133386057035999
136.90000000000012; 0.22744489090746559; 1.7945401892599033; 11.144916185046998
137.0000000000001; 0.22720996126282222; 1.7926865943636672; 11.156439760793331
137.1000000000001; 0.22697564973271928; 1.790837876391155; 11.16795677803254
137.20000000000013; 0.22674195411983916; 1.7889940180055308; 11.179467230581967
137.30000000000013; 0.22650887223635371; 1.7871550019448308; 11.190971112318435
137.40000000000012; 0.22627640190387394; 1.7853208110215653; 11.202468417178169
137.5000000000001; 0.2260445409534041; 1.7834914281223582; 11.213959139156502
137.6000000000001; 0.2258132872252928; 1.7816668362075603; 11.225443272307755
137.70000000000013; 0.2255826385691883; 1.7798470183108956; 11.236920810744921
137.80000000000013; 0.22535259284399017; 1.7780319575390824; 11.248391748639527
137.90000000000012; 0.22512314791780252; 1.7762216370714619; 11.25985608022145
138.0000000000001; 0.2248943016678895; 1.7744160401596483; 11.271313799778632
138.1000000000001; 0.22466605198062722; 1.7726151501271488; 11.282764901656972
138.20000000000013; 0.22443839675145955; 1.7708189503690157; 11.294209380260053
138.30000000000013; 0.22421133388485232; 1.7690274243514847; 11.305647230048955
138.40000000000012; 0.22398486129424824; 1.7672405556116186; 11.317078445542046
138.5000000000001; 0.22375897690202107; 1.7654583277569462; 11.328503021314836
138.60000000000014; 0.22353367863943258; 1.763680724465123; 11.339920951999666
138.70000000000013; 0.22330896444658782; 1.7619077294835779; 11.351332232285557
138.80000000000013; 0.22308483227238834; 1.760139326629144; 11.36273685691811
138.90000000000012; 0.22286128007449313; 1.7583754997877508; 11.374134820699078
139.0000000000001; 0.22263830581927074; 1.756616232914046; 11.385526118486366
139.10000000000014; 0.22241590748175777; 1.7548615100310687; 11.39691074519374
139.20000000000013; 0.22219408304561505; 1.7531113152299027; 11.408288695790663
139.30000000000013; 0.22197283050308597; 1.7513656326693483; 11.41965996530202
139.40000000000012; 0.221752147854952; 1.7496244465755713; 11.43102454880802
139.5000000000001; 0.2215320331104918; 1.7478877412417801; 11.442382441443911
