energy (kev); u_mass (cm2/g); u_linear (cm-1); optimal_thickness (mm)
124.70000000000012; 0.15128196315336065; 0.39938438272487214; 50.077070774641676
124.80000000000011; 0.1512200415796641; 0.3992209097703132; 50.097576330625444
124.9000000000001; 0.15115824062237915; 0.39905775524308096; 50.118058695081004
125.00000000000011; 0.1510965598554193; 0.398894918018307; 50.1385179318883
125.10000000000011; 0.15103499885468452; 0.39873239697636714; 50.15895410471349
125.20000000000012; 0.15097355719804942; 0.39857019100285046; 50.179367277009845
125.30000000000011; 0.15091223446535248; 0.3984082989885306; 50.19975751201849
125.4000000000001; 0.15085103023838486; 0.39824671982933607; 50.22012487276923
125.50000000000011; 0.1507899441008803; 0.39808545242632404; 50.24046942208096
125.60000000000011; 0.15072897563850318; 0.3979244956856484; 50.26079122256288
125.70000000000012; 0.15066812443883892; 0.3977638485185348; 50.28109033661477
125.80000000000011; 0.15060739009138252; 0.39760350984124987; 50.30136682642804
125.9000000000001; 0.15054677218752863; 0.3974434785750756; 50.32162075398621
126.00000000000011; 0.1504862703205606; 0.39728375364628005; 50.341852181065825
126.10000000000011; 0.15042588408564006; 0.39712433398608976; 50.36206116923711
126.20000000000012; 0.15036561307979654; 0.39696521853066286; 50.38224777986471
126.30000000000011; 0.1503054569019176; 0.3968064062210625; 50.40241207410829
126.4000000000001; 0.1502454151527381; 0.3966478960032286; 50.422554112923386
126.50000000000011; 0.15018548743483015; 0.3964896868279516; 50.44267395706204
126.60000000000011; 0.1501256733525929; 0.39633177765084526; 50.46277166707363
126.70000000000012; 0.15006597251224263; 0.39617416743232053; 50.48284730330544
126.80000000000011; 0.15000638452180304; 0.39601685513756; 50.50290092590331
126.9000000000001; 0.14994690899109436; 0.39585983973648914; 50.5229325948127
127.00000000000011; 0.14988754553172473; 0.3957031202037533; 50.54294236977891
127.10000000000011; 0.14982829375707968; 0.39554669551869037; 50.56293031034805
127.20000000000012; 0.14976915328231225; 0.39539056466530437; 50.58289647586779
127.30000000000011; 0.14971012372433365; 0.39523472663224085; 50.60284092548795
127.40000000000012; 0.1496512047018038; 0.395079180412762; 50.62276371816112
127.50000000000011; 0.1495923958351214; 0.3949239250047205; 50.64266491264347
127.60000000000011; 0.14953369674641456; 0.39476895941053447; 50.66254456749544
127.70000000000012; 0.14947510705953132; 0.3946142826371627; 50.682402741082406
127.80000000000011; 0.1494166264000306; 0.39445989369608075; 50.70223949157524
127.90000000000012; 0.14935825439517203; 0.3943057916032542; 50.72205487695135
128.0000000000001; 0.14929999067390803; 0.3941519753791172; 50.741848954994815
128.1000000000001; 0.1492418348668732; 0.3939984440485453; 50.761621783297606
128.2000000000001; 0.1491837866063763; 0.39384519664083345; 50.78137341925988
128.30000000000013; 0.14912584552639033; 0.3936922321896705; 50.80110392009089
128.40000000000012; 0.14906801126254404; 0.3935395497331163; 50.8208133428095
128.5000000000001; 0.14901028345211267; 0.39338714831357746; 50.84050174424499
128.6000000000001; 0.14895266173400937; 0.39323502697778473; 50.860169181037556
128.7000000000001; 0.14889514574877588; 0.39308318477676835; 50.87981570963913
128.80000000000013; 0.14883773513857382; 0.3929316207658349; 50.89944138631407
128.90000000000012; 0.14878042954717638; 0.39278033400454565; 50.919046267139585
129.0000000000001; 0.1487232286199591; 0.39262932355669206; 50.93863040800666
129.1000000000001; 0.1486661320038915; 0.3924785884902736; 50.95819386462057
129.2000000000001; 0.14860913934752829; 0.3923281278774747; 50.9777366925016
129.30000000000013; 0.1485522503010014; 0.3921779407946437; 50.99725894698552
129.40000000000012; 0.1484954645160102; 0.39202802632226696; 51.01676068322468
129.5000000000001; 0.14843878164581487; 0.39187838354495125; 51.036241956188064
129.6000000000001; 0.14838220134522645; 0.39172901155139783; 51.055702820662404
129.7000000000001; 0.14832572327059926; 0.39157990943438203; 51.07514333125266
129.80000000000013; 0.14826934707982278; 0.39143107629073215; 51.09456354238254
129.90000000000012; 0.1482130724323128; 0.3912825112213058; 51.11396350829537
130.0000000000001; 0.14815689898900378; 0.39113421333097; 51.1333432830546
130.1000000000001; 0.14810082641234018; 0.3909861817285781; 51.152702920544556
130.2000000000001; 0.1480448543662695; 0.3908384155269515; 51.17204247447073
130.30000000000013; 0.14798898251623266; 0.39069091384285426; 51.19136199836095
130.40000000000012; 0.14793321052915734; 0.3905436757969754; 51.210661545565586
130.5000000000001; 0.14787753807344953; 0.3903967005139068; 51.22994116925831
130.6000000000001; 0.14782196481898555; 0.39024998712212183; 51.24920092243681
130.7000000000001; 0.14776649043710444; 0.3901035347539557; 51.26844085792329
130.80000000000013; 0.1477111146006001; 0.3899573425455843; 51.28766102836514
130.90000000000012; 0.1476558369837136; 0.3898114096370039; 51.30686148623559
131.0000000000001; 0.1476006572621255; 0.38966573517201136; 51.32604228383421
131.1000000000001; 0.14754557511294797; 0.3895203182981827; 51.34520347328775
131.2000000000001; 0.14749059021471775; 0.38937515816685486; 51.364345106550445
131.30000000000013; 0.14743570224738764; 0.3892302539331034; 51.383467235405035
131.40000000000012; 0.1473809108923203; 0.3890856047557256; 51.40256991146288
131.5000000000001; 0.1473262158322797; 0.3889412097972184; 51.42165318616499
